jMRUI Results Textfile

Filename: Pat01_31P MRS_0000.rda

Name of Patient: Test DATA Hannah 
Date of Experiment: 20190409
Spectrometer: Skyra
Additional Information: Studien

Points	Samp.Int.	ZeroOrder	BeginTime	Tra.Freq.	Magn.F.	Nucleus
1024      	5E-1      	-1.7889E-1	2.3E0     	4.9894E7  	3E0       	1E0       

Name of Algorithm: AMARES

PETH	PI	GPE	GPC	PCRE	ATP-G-1	ATP-G-2	ATP-A-1	ATP-A-2	ATP-B-1	ATP-B-2	ATP-B-3	PCHO	MM	NAD(H)	

Frequencies (ppm)
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	

Dampings (Hz)
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-9.4628E1	-3.1416E1	-9.4628E1	-9.4628E1	-9.4628E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-9.4628E1	-1.5679E2	-9.4628E1	
-0E0	-1.2566E2	-0E0	-0E0	-0E0	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-0E0	-1.5708E1	-0E0	
-1.6578E2	-3.1416E1	-1.6578E2	-1.6578E2	-1.6578E2	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-1.6578E2	-1.5708E1	-1.6578E2	
-1.1156E2	-9.0353E1	-1.1156E2	-1.1156E2	-1.1156E2	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-1.1156E2	-1.5708E1	-1.1156E2	
-4.3439E1	-3.1416E1	-4.3439E1	-4.3439E1	-4.3439E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.3439E1	-1.5708E2	-4.3439E1	
-4.7058E1	-3.1416E1	-4.7058E1	-4.7058E1	-4.7058E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.7058E1	-1.5708E2	-4.7058E1	
-4.7912E1	-3.1416E1	-4.7912E1	-4.7912E1	-4.7912E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.7912E1	-1.5708E2	-4.7912E1	
-4.1547E1	-3.1416E1	-4.1547E1	-4.1547E1	-4.1547E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.1547E1	-1.5708E2	-4.1547E1	
-7.427E0	-3.1416E1	-7.427E0	-7.427E0	-7.427E0	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-7.427E0	-5.0312E1	-7.427E0	
-8.5392E0	-3.1416E1	-8.5392E0	-8.5392E0	-8.5392E0	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-8.5392E0	-1.5708E2	-8.5392E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-4.9977E0	-3.1416E1	-4.9977E0	-4.9977E0	-4.9977E0	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.9977E0	-6.6016E1	-4.9977E0	
-9.1319E1	-3.1416E1	-9.1319E1	-9.1319E1	-9.1319E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-9.1319E1	-1.5708E1	-9.1319E1	
-8.5869E1	-1.2267E2	-8.5869E1	-8.5869E1	-8.5869E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-8.5869E1	-6.2463E1	-8.5869E1	
-8.3811E1	-1.0867E2	-8.3811E1	-8.3811E1	-8.3811E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-8.3811E1	-1.5708E2	-8.3811E1	
-7.9478E1	-9.214E1	-7.9478E1	-7.9478E1	-7.9478E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-7.9478E1	-1.5708E2	-7.9478E1	
-7.5441E1	-8.1517E1	-7.5441E1	-7.5441E1	-7.5441E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-7.5441E1	-1.5708E2	-7.5441E1	
-7.0081E1	-7.3957E1	-7.0081E1	-7.0081E1	-7.0081E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-7.0081E1	-1.5708E2	-7.0081E1	
-6.824E1	-3.1416E1	-6.824E1	-6.824E1	-6.824E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-6.824E1	-1.5708E2	-6.824E1	
-7.2709E1	-3.1416E1	-7.2709E1	-7.2709E1	-7.2709E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-7.2709E1	-9.1513E1	-7.2709E1	
-1.8073E1	-3.1416E1	-1.8073E1	-1.8073E1	-1.8073E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-1.8073E1	-1.373E2	-1.8073E1	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-7.2406E1	-3.1416E1	-7.2406E1	-7.2406E1	-7.2406E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-7.2406E1	-1.5708E2	-7.2406E1	
-5.4592E1	-3.1416E1	-5.4592E1	-5.4592E1	-5.4592E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.4592E1	-1.2258E2	-5.4592E1	
-4.7692E1	-6.1303E1	-4.7692E1	-4.7692E1	-4.7692E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.7692E1	-7.2937E1	-4.7692E1	
-4.9495E1	-6.9813E1	-4.9495E1	-4.9495E1	-4.9495E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.9495E1	-3.5715E1	-4.9495E1	
-5.7122E1	-7.7015E1	-5.7122E1	-5.7122E1	-5.7122E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.7122E1	-1.5708E2	-5.7122E1	
-6.1791E1	-4.4851E1	-6.1791E1	-6.1791E1	-6.1791E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-6.1791E1	-1.5708E1	-6.1791E1	
-6.7518E1	-3.1416E1	-6.7518E1	-6.7518E1	-6.7518E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-6.7518E1	-1.5708E1	-6.7518E1	
-7.5738E1	-3.1416E1	-7.5738E1	-7.5738E1	-7.5738E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-7.5738E1	-1.5708E2	-7.5738E1	
-6.5607E1	-3.1416E1	-6.5607E1	-6.5607E1	-6.5607E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-6.5607E1	-6.7434E1	-6.5607E1	
-3.609E1	-3.1416E1	-3.609E1	-3.609E1	-3.609E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-3.609E1	-4.73E1	-3.609E1	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-4.3335E1	-1.2092E2	-4.3335E1	-4.3335E1	-4.3335E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.3335E1	-1.5708E2	-4.3335E1	
-2.3638E1	-3.1416E1	-2.3638E1	-2.3638E1	-2.3638E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.3638E1	-1.5708E2	-2.3638E1	
-2.5142E1	-3.1416E1	-2.5142E1	-2.5142E1	-2.5142E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.5142E1	-1.5708E2	-2.5142E1	
-2.8873E1	-3.5234E1	-2.8873E1	-2.8873E1	-2.8873E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.8873E1	-1.5708E2	-2.8873E1	
-3.2048E1	-3.9356E1	-3.2048E1	-3.2048E1	-3.2048E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-3.2048E1	-1.5708E2	-3.2048E1	
-3.6193E1	-3.1416E1	-3.6193E1	-3.6193E1	-3.6193E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-3.6193E1	-1.5708E2	-3.6193E1	
-4.3995E1	-3.1416E1	-4.3995E1	-4.3995E1	-4.3995E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.3995E1	-1.5708E2	-4.3995E1	
-5.6669E1	-3.1416E1	-5.6669E1	-5.6669E1	-5.6669E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.6669E1	-1.5708E2	-5.6669E1	
-6.1227E1	-3.1416E1	-6.1227E1	-6.1227E1	-6.1227E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-6.1227E1	-6.8108E1	-6.1227E1	
-5.3039E1	-3.1416E1	-5.3039E1	-5.3039E1	-5.3039E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.3039E1	-6.9286E1	-5.3039E1	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-4.6607E1	-3.1416E1	-4.6607E1	-4.6607E1	-4.6607E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.6607E1	-1.5708E2	-4.6607E1	
-2.7067E1	-3.1416E1	-2.7067E1	-2.7067E1	-2.7067E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.7067E1	-1.5708E2	-2.7067E1	
-2.2896E1	-3.1416E1	-2.2896E1	-2.2896E1	-2.2896E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.2896E1	-1.5708E2	-2.2896E1	
-2.3509E1	-3.1416E1	-2.3509E1	-2.3509E1	-2.3509E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.3509E1	-1.5708E2	-2.3509E1	
-2.3725E1	-3.1416E1	-2.3725E1	-2.3725E1	-2.3725E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.3725E1	-1.5708E2	-2.3725E1	
-2.3772E1	-3.1416E1	-2.3772E1	-2.3772E1	-2.3772E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.3772E1	-1.5708E2	-2.3772E1	
-2.6485E1	-3.1416E1	-2.6485E1	-2.6485E1	-2.6485E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.6485E1	-1.5708E2	-2.6485E1	
-3.9267E1	-3.1416E1	-3.9267E1	-3.9267E1	-3.9267E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-3.9267E1	-1.5708E2	-3.9267E1	
-5.138E1	-3.1416E1	-5.138E1	-5.138E1	-5.138E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.138E1	-1.5708E2	-5.138E1	
-5.1979E1	-3.1416E1	-5.1979E1	-5.1979E1	-5.1979E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1979E1	-1.2316E2	-5.1979E1	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-4.2451E1	-3.1416E1	-4.2451E1	-4.2451E1	-4.2451E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.2451E1	-1.5708E2	-4.2451E1	
-3.9977E1	-3.1416E1	-3.9977E1	-3.9977E1	-3.9977E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-3.9977E1	-1.5708E2	-3.9977E1	
-3.1215E1	-3.1416E1	-3.1215E1	-3.1215E1	-3.1215E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-3.1215E1	-1.5708E2	-3.1215E1	
-2.6064E1	-3.1416E1	-2.6064E1	-2.6064E1	-2.6064E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.6064E1	-1.5708E2	-2.6064E1	
-2.3989E1	-3.1416E1	-2.3989E1	-2.3989E1	-2.3989E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.3989E1	-1.5708E2	-2.3989E1	
-2.4513E1	-3.1416E1	-2.4513E1	-2.4513E1	-2.4513E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.4513E1	-1.5708E2	-2.4513E1	
-3.4702E1	-3.4924E1	-3.4702E1	-3.4702E1	-3.4702E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-3.4702E1	-1.5708E2	-3.4702E1	
-4.7784E1	-3.1859E1	-4.7784E1	-4.7784E1	-4.7784E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.7784E1	-1.5708E2	-4.7784E1	
-4.8029E1	-3.1416E1	-4.8029E1	-4.8029E1	-4.8029E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.8029E1	-1.5708E2	-4.8029E1	
-4.6948E1	-3.1416E1	-4.6948E1	-4.6948E1	-4.6948E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.6948E1	-1.5708E2	-4.6948E1	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-3.5197E1	-3.328E1	-3.5197E1	-3.5197E1	-3.5197E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-3.5197E1	-1.5708E2	-3.5197E1	
-3.277E1	-3.325E1	-3.277E1	-3.277E1	-3.277E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-3.277E1	-1.5708E2	-3.277E1	
-3.2019E1	-3.766E1	-3.2019E1	-3.2019E1	-3.2019E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-3.2019E1	-1.5708E2	-3.2019E1	
-3.3236E1	-5.1802E1	-3.3236E1	-3.3236E1	-3.3236E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-3.3236E1	-1.5708E2	-3.3236E1	
-3.7153E1	-6.2929E1	-3.7153E1	-3.7153E1	-3.7153E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-3.7153E1	-1.5708E2	-3.7153E1	
-4.3877E1	-6.5972E1	-4.3877E1	-4.3877E1	-4.3877E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.3877E1	-1.5708E2	-4.3877E1	
-4.313E1	-4.9826E1	-4.313E1	-4.313E1	-4.313E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.313E1	-1.5708E2	-4.313E1	
-4.1892E1	-4.0307E1	-4.1892E1	-4.1892E1	-4.1892E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.1892E1	-1.5708E2	-4.1892E1	
-4.3647E1	-3.1416E1	-4.3647E1	-4.3647E1	-4.3647E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.3647E1	-1.5708E2	-4.3647E1	
-4.5275E1	-3.1416E1	-4.5275E1	-4.5275E1	-4.5275E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-4.5275E1	-1.5708E2	-4.5275E1	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	-0E0	
-3.0942E1	-3.1416E1	-3.0942E1	-3.0942E1	-3.0942E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-3.0942E1	-1.1569E2	-3.0942E1	
-2.7169E1	-3.1416E1	-2.7169E1	-2.7169E1	-2.7169E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.7169E1	-1.5708E2	-2.7169E1	
-2.5281E1	-3.2138E1	-2.5281E1	-2.5281E1	-2.5281E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-5.1836E1	-2.5281E1	-1.5708E2	-2.5281E1	
